"id","user_id","date","original_bill_number","internal_bill_number","amount","vat_code","client_details","system_details","created_at","updated_at","deleted_at"
1034,1,"2018-08-28","2018-08-28-5","2018-08-28-5","6,11",0,"Datensicherung / GitHub.com","6495 Wartungskosten für Hard- und Software [EUR 6,11] <-- 2100 Privatentnahmen allgemein [EUR 6,11]","2019-11-04 07:51:19","2019-11-04 07:51:19",NULL
1033,1,"2018-07-28","2018-07-28-2","2018-07-28-2","6,13",0,"Datensicherung / GitHub.com","6495 Wartungskosten für Hard- und Software [EUR 6,13] <-- 2100 Privatentnahmen allgemein [EUR 6,13]","2019-11-04 07:50:48","2019-11-04 07:50:48",NULL
1032,1,"2018-06-28","2018-06-28-4","2018-06-28-4","6,18",0,"Datensicherung / GitHub.com","6495 Wartungskosten für Hard- und Software [EUR 6,18] <-- 2100 Privatentnahmen allgemein [EUR 6,18]","2019-11-04 07:50:03","2019-11-04 07:50:03",NULL
1031,1,"2018-05-28","2018-05-28-4","2018-05-28-4","6,12",0,"Datensicherung / GitHub.com","6495 Wartungskosten für Hard- und Software [EUR 6,12] <-- 2100 Privatentnahmen allgemein [EUR 6,12]","2019-11-04 07:44:45","2019-11-04 07:44:45",NULL
1030,1,"2018-05-05","2018-05-05-1","2018-05-05-1","5,98",0,"Datensicherung / GitHub.com","6495 Wartungskosten für Hard- und Software [EUR 5,98] <-- 2100 Privatentnahmen allgemein [EUR 5,98]","2019-11-04 07:43:57","2019-11-04 07:43:57",NULL
1029,1,"2018-03-28","2018-03-28-5","2018-03-28-5","5,79",0,"Datensicherung / GitHub.com","6495 Wartungskosten für Hard- und Software [EUR 5,79] <-- 2100 Privatentnahmen allgemein [EUR 5,79]","2019-11-04 07:43:03","2019-11-04 07:43:03",NULL
1028,1,"2018-02-28","2018-02-28-13","2018-02-28-13","5,84",0,"Datensicherung / GitHub.com","6495 Wartungskosten für Hard- und Software [EUR 5,84] <-- 2100 Privatentnahmen allgemein [EUR 5,84]","2019-11-04 00:19:20","2019-11-04 00:19:20",NULL
1027,1,"2018-01-28","2018-01-28-2","2018-01-28-2","5,76",0,"Datensicherung / GitHub.com","6495 Wartungskosten für Hard- und Software [EUR 5,76] <-- 2100 Privatentnahmen allgemein [EUR 5,76]","2019-11-04 00:17:29","2019-11-04 00:17:29",NULL
1025,1,"2018-05-23","2018-05-23-5","2018-05-23-5","-12,00",0,"Jahresbeitrag / Berliner Taxivereinigung e.V.","6420 Beiträge [EUR 12,00] <-- 1800 Bank [EUR 12,00]","2019-11-03 23:51:28","2019-11-03 23:51:28",NULL
1023,1,"2018-01-31","2018-01-31-12","2018-01-31-12","-500,00",0,"Kreditkarte Visa / Landesbank Berlin","2100 Privatentnahmen allgemein [EUR 500,00] <-- 1800 Bank [EUR 500,00]","2019-11-03 22:42:31","2019-11-03 22:42:31",NULL
1022,1,"2018-01-31","2018-01-31-11","2018-01-31-11","-94,01",9,"Coworkingspace / Bürobedarf","5906 Fremdleistungen 19% Vorsteuer [EUR 79,00], 1406 [EUR 15,01] <-- 1800 Bank [EUR 94,01]","2019-11-03 22:41:10","2019-11-03 22:41:10",NULL
1021,1,"2018-01-30","2018-01-30-5","2018-01-30-5","-47,00",0,"Zurich Kfz-Versicherung B-IQ975 / Privatfahrzeug","2100 Privatentnahmen allgemein [EUR 47,00] <-- 1800 Bank [EUR 47,00]","2019-11-03 22:40:06","2019-11-03 22:40:06",NULL
1020,1,"2018-01-30","2018-01-30-4","2018-01-30-4","-6,54",9,"Fiskaltaxameter / Datencenter","5906 Fremdleistungen 19% Vorsteuer [EUR 5,50], 1406 [EUR 1,04] <-- 1800 Bank [EUR 6,54]","2019-11-03 22:39:19","2019-11-03 22:39:19",NULL
1019,1,"2018-01-23","2018-01-23-6","2018-01-23-6","-86,37",0,"Rechtsschutz Taxi B-E4305 / Zurich","6400 Versicherungen [EUR 86,37] <-- 1800 Bank [EUR 86,37]","2019-11-03 22:37:56","2019-11-05 19:29:27",NULL
1018,1,"2018-01-23","2018-01-23-5","2018-01-23-5","-7,50",0,"Bankgebühr","6855 Nebenkosten des Geldverkehrs [EUR 7,50] <-- 1800 Bank [EUR 7,50]","2019-11-03 22:36:16","2019-11-03 22:36:16",NULL
1017,1,"2018-01-22",114966654039,"2018-01-22-5","-36,00",9,"Vodafone Mobilfunk","5906 Fremdleistungen 19% Vorsteuer [EUR 30,25], 1406 [EUR 5,75] <-- 1800 Bank [EUR 36,00]","2019-11-03 22:35:41","2019-11-03 22:35:41",NULL
1016,1,"2018-11-12","2018-11-12-3","2018-11-12-3","-177,31",9,"Coworkingspace / Bürobedarf","5906 Fremdleistungen 19% Vorsteuer [EUR 149,00], 1406 [EUR 28,31] <-- 1800 Bank [EUR 177,31]","2019-11-03 22:33:52","2019-11-03 22:33:52",NULL
1015,1,"2018-10-10","2018-10-10-3","2018-10-10-3","-82,11",9,"Coworkingspace / Bürobedarf","5906 Fremdleistungen 19% Vorsteuer [EUR 69,00], 1406 [EUR 13,11] <-- 1800 Bank [EUR 82,11]","2019-11-03 22:33:19","2019-11-03 22:33:19",NULL
1014,1,"2018-09-10","2018-09-10-3","2018-09-10-3","-82,11",9,"Coworkingspace / Bürobedarf","5906 Fremdleistungen 19% Vorsteuer [EUR 69,00], 1406 [EUR 13,11] <-- 1800 Bank [EUR 82,11]","2019-11-03 22:33:05","2019-11-03 22:33:05",NULL
1013,1,"2018-07-09","2018-07-09-1","2018-07-09-1","-82,11",9,"Coworkingspace / Bürobedarf","5906 Fremdleistungen 19% Vorsteuer [EUR 69,00], 1406 [EUR 13,11] <-- 1800 Bank [EUR 82,11]","2019-11-03 22:32:40","2019-11-03 22:32:40",NULL
1012,1,"2018-06-09","2018-06-09-4","2018-06-09-4","-82,11",9,"Coworkingspace / Bürobedarf","5906 Fremdleistungen 19% Vorsteuer [EUR 69,00], 1406 [EUR 13,11] <-- 1800 Bank [EUR 82,11]","2019-11-03 22:32:23","2019-11-03 22:32:23",NULL
1011,1,"2018-05-09","2018-05-09-2","2018-05-09-2","-82,11",9,"Coworkingspace / Bürobedarf","5906 Fremdleistungen 19% Vorsteuer [EUR 69,00], 1406 [EUR 13,11] <-- 1800 Bank [EUR 82,11]","2019-11-03 22:32:06","2019-11-03 22:32:06",NULL
1010,1,"2018-04-09","2018-04-09-3","2018-04-09-3","-82,11",9,"Coworkingspace / Bürobedarf","5906 Fremdleistungen 19% Vorsteuer [EUR 69,00], 1406 [EUR 13,11] <-- 1800 Bank [EUR 82,11]","2019-11-03 22:31:40","2019-11-03 22:31:40",NULL
1009,1,"2018-01-22","2018-01-22-4","2018-01-22-4","-14,65",0,"Strom Wohnung Lehrter Str. 8, 10557 Berlin","2100 Privatentnahmen allgemein [EUR 14,65] <-- 1800 Bank [EUR 14,65]","2019-11-03 17:08:18","2019-11-03 17:08:18",NULL
1008,1,"2018-01-22","2018-01-22-3","2018-01-22-3","-3,90",9,"Vodafone Mobilfunk","5906 Fremdleistungen 19% Vorsteuer [EUR 3,28], 1406 [EUR 0,62] <-- 1800 Bank [EUR 3,90]","2019-11-03 17:06:54","2019-11-03 17:06:54",NULL
1007,1,"2018-01-18","2018-01-18-4","2018-01-18-4","-19,99",0,"Taxiunfallversicherung Zurich Insurance","6400 Versicherungen [EUR 19,99] <-- 1800 Bank [EUR 19,99]","2019-11-03 17:05:37","2019-11-03 17:05:37",NULL
1006,1,"2018-12-31","2018-12-31-13","2018-12-31-13","-2,80",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 2,35], 1406 [EUR 0,45] <-- 1800 Bank [EUR 2,80]","2019-11-03 17:03:04","2019-11-03 17:03:04",NULL
1005,1,"2018-11-30","2018-11-30-5","2018-11-30-5","-1,12",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 0,94], 1406 [EUR 0,18] <-- 1800 Bank [EUR 1,12]","2019-11-03 17:02:44","2019-11-03 17:02:44",NULL
1004,1,"2018-10-31","2018-10-31-8","2018-10-31-8","-5,65",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 4,75], 1406 [EUR 0,90] <-- 1800 Bank [EUR 5,65]","2019-11-03 17:02:11","2019-11-03 17:02:11",NULL
1003,1,"2018-09-30","2018-09-30-9","2018-09-30-9","-5,04",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 4,24], 1406 [EUR 0,80] <-- 1800 Bank [EUR 5,04]","2019-11-03 17:01:24","2019-11-03 17:01:24",NULL
1002,1,"2018-08-31","2018-08-31-9","2018-08-31-9","-3,36",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 2,82], 1406 [EUR 0,54] <-- 1800 Bank [EUR 3,36]","2019-11-03 17:00:56","2019-11-03 17:00:56",NULL
1001,1,"2018-07-31","2018-07-31-11","2018-07-31-11","-1,68",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 1,41], 1406 [EUR 0,27] <-- 1800 Bank [EUR 1,68]","2019-11-03 16:59:59","2019-11-03 16:59:59",NULL
1000,1,"2018-06-30","2018-06-30-7","2018-06-30-7","-3,92",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 3,29], 1406 [EUR 0,63] <-- 1800 Bank [EUR 3,92]","2019-11-03 16:58:16","2019-11-03 16:58:16",NULL
999,1,"2018-05-31","2018-05-31-7","2018-05-31-7","-3,92",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 3,29], 1406 [EUR 0,63] <-- 1800 Bank [EUR 3,92]","2019-11-03 16:57:54","2019-11-03 16:57:54",NULL
998,1,"2018-04-30","2018-04-30-13","2018-04-30-13","-8,96",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 7,53], 1406 [EUR 1,43] <-- 1800 Bank [EUR 8,96]","2019-11-03 16:56:54","2019-11-03 16:56:54",NULL
997,1,"2018-03-31","2018-03-31-11","2018-03-31-11","-10,08",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 8,47], 1406 [EUR 1,61] <-- 1800 Bank [EUR 10,08]","2019-11-03 16:56:20","2019-11-03 16:56:20",NULL
996,1,"2018-02-28","2018-02-28-12","2018-02-28-12","-7,28",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 6,12], 1406 [EUR 1,16] <-- 1800 Bank [EUR 7,28]","2019-11-03 16:46:37","2019-11-03 16:46:37",NULL
995,1,"2018-01-31","2018-01-31-10","2018-01-31-10","-6,16",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 5,18], 1406 [EUR 0,98] <-- 1800 Bank [EUR 6,16]","2019-11-03 16:35:30","2019-11-03 16:35:30",NULL
994,1,"2018-01-17","2018-01-17-5","2018-01-17-5","-5,04",9,"Q-Park Taxisammelplatz Flughafen Tegel (TXL)","5906 Fremdleistungen 19% Vorsteuer [EUR 4,24], 1406 [EUR 0,80] <-- 1800 Bank [EUR 5,04]","2019-11-03 16:29:56","2019-11-03 16:29:56",NULL
993,1,"2018-01-16","2018-01-16-8","2018-01-16-8","-738,75",0,"34/484/00779 Umsatzsteuer 2016","3845 Umsatzsteuer frühere Jahre [EUR 738,75] <-- 1800 Bank [EUR 738,75]","2019-11-03 16:28:40","2019-11-03 16:28:40",NULL
992,1,"2018-01-16","2018-01-16-7","2018-01-16-7","-249,00",0,"34/484/00779 Einkommensteuer 4.Vj.17, 991","2150 Privatsteuern [EUR 249,00] <-- 1800 Bank [EUR 249,00]","2019-11-03 16:25:54","2019-11-03 16:25:54",NULL
990,1,"2018-01-10","2018-01-10-1","2018-01-10-1","-9,33",9,"Vodafone Mobilfunk","5906 Fremdleistungen 19% Vorsteuer [EUR 7,84], 1406 [EUR 1,49] <-- 1800 Bank [EUR 9,33]","2019-11-03 16:19:53","2019-11-03 16:19:53",NULL
989,1,"2018-01-09","2018-01-09-3","2018-01-09-3","-1,29",0,"Bankgebühr","6855 Nebenkosten des Geldverkehrs [EUR 1,29] <-- 1800 Bank [EUR 1,29]","2019-11-03 16:18:29","2019-11-03 16:18:29",NULL
988,1,"2018-01-05","2018-01-05-3","2018-01-05-3","-396,74",0,"Wohnungsmiete Lehrter Str. 8, 10557 Berlin","2100 Privatentnahmen allgemein [EUR 396,74] <-- 1800 Bank [EUR 396,74]","2019-11-03 16:16:52","2019-11-03 16:16:52",NULL
987,1,"2018-01-04","2018-01-04-5","2018-01-04-5","-25,00",0,"DEGEWO Abstellplatz Taxi B-E4305","6550 Garagenmiete [EUR 25,00] <-- 1800 Bank [EUR 25,00]","2019-11-03 16:15:26","2019-11-03 16:15:26",NULL
986,1,"2018-01-03","2018-01-03-5","2018-01-03-5","-231,47",0,"Taxi Kfz-Versicherung B-E4305 / Zurich","6520 Kfz-Versicherungen [EUR 231,47] <-- 1800 Bank [EUR 231,47]","2019-11-03 16:14:28","2019-11-04 19:42:06",NULL
985,1,"2018-01-03","2018-01-03-4","2018-01-03-4","-123,76",9,"Coworkingspace / Bürobedarf","5906 Fremdleistungen 19% Vorsteuer [EUR 104,00], 1406 [EUR 19,76] <-- 1800 Bank [EUR 123,76]","2019-11-03 15:54:22","2019-11-03 15:54:22",NULL
984,1,"2018-01-02","2018-01-02-4","2018-01-02-4","+11,56",0,"Bank Anfangsbestand","1800 Bank [EUR 11,56] <-- 9000 Saldenvorträge, Sachkonten [EUR 11,56]","2019-11-03 01:49:40","2019-11-03 01:49:40",NULL
983,1,"2018-12-31","70309542-2018","2018-12-31-12","955,19",0,"Kauf Taxi B-E4305 (Darlehenszinsen)","3180 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen [EUR 955,19] <-- 7326 Zinsen zur Finanzierung des Anlagevermögens [EUR 955,19]","2019-11-02 20:46:51","2019-11-02 20:46:51",NULL
975,1,"2018-02-28","0246/4741","2018-02-28-11","3.208,75",0,"Kauf Taxi B-E4305 (Darlehenszinsen)","7326 Zinsen zur Finanzierung des Anlagevermögens [EUR 3.208,75] <-- 3180 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen [EUR 3.208,75]","2019-11-02 19:22:59","2019-11-02 20:45:53",NULL
974,1,"2018-02-23",1123631585,"2018-02-23-3","54.829,25",9,"Kauf Taxi B-E4305 (Rechnung)","0521 Pkw 19% Vorsteuer [EUR 46.075,00], 1406 [EUR 8.754,25] <-- 3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 54.829,25]","2019-11-02 18:57:09","2019-11-02 20:45:48",NULL
973,1,"2018-02-22","08212GN173","2018-02-22-2","7.200,00",9,"Kauf Taxi B-E4305 (Anzahlung)","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 7.200,00] <-- 4400 Erlöse 19% USt. [EUR 6.050,42], 3806 [EUR 1.149,58]","2019-11-02 18:54:42","2019-11-02 20:45:42",NULL
972,1,"2018-02-22",50265,"2018-02-22-1","-5.838,00",0,"Kauf Taxi B-E4305 (Anzahlung)","3190 Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre [EUR 5.838,00] <-- 1600 Kasse [EUR 5.838,00]","2019-11-02 18:46:00","2019-11-02 18:46:00",NULL
971,1,"2018-02-21","2018-02-21-4","2018-02-21-4","-3.600,00",9,"Ankauf Taxi B-MP6281 (Barzahlung)","5400 Wareneingang 19% Vorsteuer [EUR 3.025,21], 1406 [EUR 574,79] <-- 1600 Kasse [EUR 3.600,00]","2019-11-02 17:41:55","2019-11-02 17:41:55",NULL
970,1,"2018-02-21","2018-02-21-3","2018-02-21-3","+11.500,00",9,"Verkauf Taxi B-PA9063 (Restzahlung)","1600 Kasse [EUR 11.500,00] <-- 4845 Erlöse aus Verkäufen Sachanlagevermögen 19 % USt (bei Buchgewinn) [EUR 9.663,87], 3806 [EUR 1.836,13]","2019-11-02 17:34:54","2019-11-02 17:34:54",NULL
969,1,"2018-01-14","2018-01-14-3","2018-01-14-3","+1.000,00",9,"Verkauf Taxi B-PA9063 (Anzahlung)","1600 Kasse [EUR 1.000,00] <-- 4845 Erlöse aus Verkäufen Sachanlagevermögen 19 % USt (bei Buchgewinn) [EUR 840,34], 3806 [EUR 159,66]","2019-11-02 17:26:32","2019-11-02 17:26:32",NULL
929,1,"2018-12-31","492/007/00002","2018-12-31-11","-28,41",9,"Diesel / Barzahlung","5400 Wareneingang 19% Vorsteuer [EUR 23,01], 1406 [EUR 5,40] <-- 1600 Kasse [EUR 28,41]","2019-11-02 12:19:08","2019-11-02 12:19:08",NULL
928,1,"2018-12-31","2018-12-31-10","2018-12-31-10","-15,00",9,"Diesel / Barzahlung","5400 Wareneingang 19% Vorsteuer [EUR 12,15], 1406 [EUR 2,85] <-- 1600 Kasse [EUR 15,00]","2019-11-02 12:17:59","2019-11-02 12:17:59",NULL
927,1,"2018-12-14","0591970","2018-12-14-4","-11,88",9,"Ersatzteile/Taxibedarf","5400 Wareneingang 19% Vorsteuer [EUR 9,62], 1406 [EUR 2,26] <-- 1600 Kasse [EUR 11,88]","2019-11-02 12:17:10","2019-11-02 12:17:10",NULL
926,1,"2018-12-14","2018-12-14-3","2018-12-14-3","-8,90",9,"Taxiwäsche / Barzahlung","5906 Fremdleistungen 19% Vorsteuer [EUR 7,21], 1406 [EUR 1,69] <-- 1600 Kasse [EUR 8,90]","2019-11-02 12:15:43","2019-11-02 12:15:43",NULL
925,1,"2018-12-17",20183720,"2018-12-17-3","-192,93",9,"Werkstattreparatur B-E4305, ABS Fahrzeugtechnik GmbH","5906 Fremdleistungen 19% Vorsteuer [EUR 156,27], 1406 [EUR 36,66] <-- 1600 Kasse [EUR 192,93]","2019-11-02 12:14:33","2019-11-02 12:14:33",NULL
924,1,"2018-11-10","2018-11-10-3","2018-11-10-3","-10,00",9,"20x Toilettenwertbons für Taxiunternehmer","5906 Fremdleistungen 19% Vorsteuer [EUR 8,10], 1406 [EUR 1,90] <-- 1600 Kasse [EUR 10,00]","2019-11-02 12:12:24","2019-11-02 12:12:24",NULL
923,1,"2018-10-09","2018-10-09-5","2018-10-09-5","-8,66",9,"Diesel / Barzahlung","5400 Wareneingang 19% Vorsteuer [EUR 7,01], 1406 [EUR 1,65] <-- 1600 Kasse [EUR 8,66]","2019-11-02 12:10:33","2019-11-02 12:10:33",NULL
922,1,"2018-10-29",83121559,"2018-10-29-1","-2,60",0,"Deutsche Post / Betriebsbedarf","6800 Porto [EUR 2,60] <-- 1600 Kasse [EUR 2,60]","2019-11-02 12:09:06","2019-11-02 12:09:06",NULL
921,1,"2018-09-07","00340434220119069976","2018-09-07-3","-9,49",0,"Deutsche Post / Betriebsbedarf","6800 Porto [EUR 9,49] <-- 1600 Kasse [EUR 9,49]","2019-11-02 12:07:20","2019-11-02 12:07:20",NULL
920,1,"2018-09-01","5272/00001/013","2018-09-01-3","-11,08",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 8,97], 1406 [EUR 2,11] <-- 1600 Kasse [EUR 11,08]","2019-11-02 12:05:46","2019-11-02 12:05:46",NULL
919,1,"2018-08-19","6417/004/00002","2018-08-19-3","-26,19",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 21,21], 1406 [EUR 4,98] <-- 1600 Kasse [EUR 26,19]","2019-11-02 11:56:12","2019-11-02 11:56:12",NULL
917,1,"2018-08-27","2018-08-27-3","2018-08-27-3","-8,90",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 7,21], 1406 [EUR 1,69] <-- 1600 Kasse [EUR 8,90]","2019-11-02 11:53:04","2019-11-02 11:53:04",NULL
916,1,"2018-08-03",779271,"2018-08-03-5","-238,00",9,"Werkstattreparatur B-E4305, Taxi","5906 Fremdleistungen 19% Vorsteuer [EUR 192,78], 1406 [EUR 45,22] <-- 1600 Kasse [EUR 238,00]","2019-11-02 11:52:06","2019-11-02 11:52:06",NULL
915,1,"2018-07-02",83121560,"2018-07-02-4","-9,70",0,"Deutsche Post / Betriebsbedarf","6800 Porto [EUR 9,70] <-- 1600 Kasse [EUR 9,70]","2019-11-02 11:50:03","2019-11-02 11:50:03",NULL
914,1,"2018-07-17","2018-07-17-5","2018-07-17-5","-4,50",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 3,64], 1406 [EUR 0,86] <-- 1600 Kasse [EUR 4,50]","2019-11-02 11:40:36","2019-11-02 11:40:36",NULL
913,1,"2018-07-28","2018-07-28-1","2018-07-28-1","-33,22",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 26,91], 1406 [EUR 6,31] <-- 1600 Kasse [EUR 33,22]","2019-11-02 11:39:26","2019-11-02 11:39:26",NULL
912,1,"2018-07-05","2018-07-05-3","2018-07-05-3","-6,90",8,"Fehlfahrt","4300 Erlöse 7% USt. [EUR 6,42], 3801 [EUR 0,48] <-- 1600 Kasse [EUR 6,90]","2019-11-02 11:33:19","2019-11-02 11:33:19",NULL
911,1,"2018-07-02",2312406930,"2018-07-02-3","-9,46",9,"Ersatzteile/Taxibedarf","5400 Wareneingang 19% Vorsteuer [EUR 7,66], 1406 [EUR 1,80] <-- 1600 Kasse [EUR 9,46]","2019-11-02 10:55:22","2019-11-02 10:55:22",NULL
910,1,"2018-07-01","7472/014/00002","2018-07-01-3","-60,97",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 49,39], 1406 [EUR 11,58] <-- 1600 Kasse [EUR 60,97]","2019-11-02 10:51:28","2019-11-02 10:51:28",NULL
909,1,"2018-12-31","2018-12-31-9","2018-12-31-9","168,80",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 168,80] <-- 1600 Kasse [EUR 168,80]","2019-10-31 16:20:57","2019-10-31 16:20:57",NULL
908,1,"2018-12-25","2018-12-25-4","2018-12-25-4","141,60",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 141,60] <-- 1600 Kasse [EUR 141,60]","2019-10-31 16:20:33","2019-10-31 16:20:33",NULL
907,1,"2018-12-18","2018-12-18-4","2018-12-18-4","203,60",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 203,60] <-- 1600 Kasse [EUR 203,60]","2019-10-31 16:20:11","2019-10-31 16:20:11",NULL
906,1,"2018-12-11","2018-12-11-4","2018-12-11-4","122,10",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 122,10] <-- 1600 Kasse [EUR 122,10]","2019-10-31 16:19:54","2019-10-31 16:19:54",NULL
905,1,"2018-11-20","2018-11-20-2","2018-11-20-2","96,20",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 96,20] <-- 1600 Kasse [EUR 96,20]","2019-10-31 16:19:30","2019-10-31 16:19:30",NULL
904,1,"2018-11-13","2018-11-13-4","2018-11-13-4","88,70",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 88,70] <-- 1600 Kasse [EUR 88,70]","2019-10-31 16:19:15","2019-10-31 16:19:15",NULL
903,1,"2018-10-31","2018-10-31-7","2018-10-31-7","104,50",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 104,50] <-- 1600 Kasse [EUR 104,50]","2019-10-31 16:18:55","2019-10-31 16:18:55",NULL
902,1,"2018-10-23","2018-10-23-4","2018-10-23-4","47,70",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 47,70] <-- 1600 Kasse [EUR 47,70]","2019-10-31 16:18:38","2019-10-31 16:18:38",NULL
901,1,"2018-10-16","2018-10-16-4","2018-10-16-4","103,30",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 103,30] <-- 1600 Kasse [EUR 103,30]","2019-10-31 16:18:19","2019-10-31 16:18:19",NULL
900,1,"2018-10-09","2018-10-09-4","2018-10-09-4","102,10",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 102,10] <-- 1600 Kasse [EUR 102,10]","2019-10-31 16:18:02","2019-10-31 16:18:02",NULL
899,1,"2018-09-30","2018-09-30-8","2018-09-30-8","16,80",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 16,80] <-- 1600 Kasse [EUR 16,80]","2019-10-31 16:17:39","2019-10-31 16:17:39",NULL
898,1,"2018-09-25","2018-09-25-2","2018-09-25-2","121,70",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 121,70] <-- 1600 Kasse [EUR 121,70]","2019-10-31 16:17:21","2019-10-31 16:17:21",NULL
897,1,"2018-09-18","2018-09-18-2","2018-09-18-2","59,80",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 59,80] <-- 1600 Kasse [EUR 59,80]","2019-10-31 16:17:07","2019-10-31 16:17:07",NULL
896,1,"2018-09-11","2018-09-11-4","2018-09-11-4","218,30",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 218,30] <-- 1600 Kasse [EUR 218,30]","2019-10-31 16:16:51","2019-10-31 16:16:51",NULL
895,1,"2018-09-04","2018-09-04-2","2018-09-04-2","23,80",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 23,80] <-- 1600 Kasse [EUR 23,80]","2019-10-31 16:16:35","2019-10-31 16:16:35",NULL
894,1,"2018-08-31","2018-08-31-8","2018-08-31-8","66,20",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 66,20] <-- 1600 Kasse [EUR 66,20]","2019-10-31 16:16:20","2019-10-31 16:16:20",NULL
893,1,"2018-08-28","2018-08-28-4","2018-08-28-4","99,60",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 99,60] <-- 1600 Kasse [EUR 99,60]","2019-10-31 16:16:03","2019-10-31 16:16:03",NULL
892,1,"2018-08-21","2018-08-21-4","2018-08-21-4","93,70",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 93,70] <-- 1600 Kasse [EUR 93,70]","2019-10-31 16:15:46","2019-10-31 16:15:46",NULL
891,1,"2018-08-14","2018-08-14-4","2018-08-14-4","42,60",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 42,60] <-- 1600 Kasse [EUR 42,60]","2019-10-31 16:15:34","2019-10-31 16:15:34",NULL
890,1,"2018-08-07","2018-08-07-2","2018-08-07-2","122,20",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 122,20] <-- 1600 Kasse [EUR 122,20]","2019-10-31 16:15:20","2019-10-31 16:15:20",NULL
889,1,"2018-07-31","2018-07-31-10","2018-07-31-10","86,70",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 86,70] <-- 1600 Kasse [EUR 86,70]","2019-10-31 16:15:03","2019-10-31 16:15:03",NULL
888,1,"2018-07-24","2018-07-24-2","2018-07-24-2","128,90",0,"mytaxi-Kartenzahlungen (Umbuchen)","1800 Bank [EUR 128,90] <-- 1600 Kasse [EUR 128,90]","2019-10-31 16:14:47","2019-10-31 16:14:47",NULL
