"id","user_id","date","amount","vat_code","direct_account","offset_account","client_details","system_details","internal_bill_number","original_bill_number","created_at","updated_at","deleted_at"
828,1,"2018-05-31",11.08,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 9,31], 1406 [EUR 1,77] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 11,08]","000000",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
829,1,"2018-06-05",4.68,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 3,93], 1406 [EUR 0,75] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 4,68]","000000",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
830,1,"2018-06-12",7.27,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 6,11], 1406 [EUR 1,16] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 7,27]","000000",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
831,1,"2018-06-19",9.71,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 8,16], 1406 [EUR 1,55] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 9,71]","000000",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
832,1,"2018-06-26",15.91,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 13,37], 1406 [EUR 2,54] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 15,91]","000000",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
833,1,"2018-06-30",9.00,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 7,56], 1406 [EUR 1,44] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 9,00]","000000",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
834,1,"2018-07-03",15.99,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 13,44], 1406 [EUR 2,55] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 15,99]","000000",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
835,1,"2018-07-10",7.14,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 6,00], 1406 [EUR 1,14] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 7,14]","000000",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
836,1,"2018-07-17",0.96,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 0,81], 1406 [EUR 0,15] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 0,96]","000000",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
837,1,"2018-07-24",9.60,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 8,07], 1406 [EUR 1,53] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 9,60]","000000",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
838,1,"2018-07-31",11.98,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 10,07], 1406 [EUR 1,91] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 11,98]","000000",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
839,1,"2018-08-07",12.13,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 10,19], 1406 [EUR 1,94] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 12,13]","000000",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
840,1,"2018-08-14",3.69,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 3,10], 1406 [EUR 0,59] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 3,69]","000000",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
841,1,"2018-08-21",13.55,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 11,39], 1406 [EUR 2,16] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 13,55]","000000",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
842,1,"2018-08-28",18.24,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 15,33], 1406 [EUR 2,91] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 18,24]","000000",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
843,1,"2018-08-31",6.39,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 5,37], 1406 [EUR 1,02] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 6,39]","000000",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
844,1,"2018-09-04",7.19,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 6,04], 1406 [EUR 1,15] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 7,19]","000000",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
845,1,"2018-09-11",27.23,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 22,88], 1406 [EUR 4,35] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 27,23]","000000",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
846,1,"2018-09-18",10.59,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 8,90], 1406 [EUR 1,69] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 10,59]","000000",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
847,1,"2018-09-25",17.99,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 15,12], 1406 [EUR 2,87] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 17,99]","000000",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
848,1,"2018-09-30",4.49,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 3,77], 1406 [EUR 0,72] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 4,49]","000000",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
849,1,"2018-10-09",10.89,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 9,15], 1406 [EUR 1,74] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 10,89]","000000",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
850,1,"2018-10-16",13.67,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 11,49], 1406 [EUR 2,18] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 13,67]","000000",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
851,1,"2018-10-23",3.09,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 2,60], 1406 [EUR 0,49] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 3,09]","000000",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
852,1,"2018-10-31",11.79,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 9,91], 1406 [EUR 1,88] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 11,79]","000000",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
853,1,"2018-11-13",8.52,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 7,16], 1406 [EUR 1,36] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 8,52]","000000",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
854,1,"2018-11-20",8.66,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 7,28], 1406 [EUR 1,38] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 8,66]","000000",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
855,1,"2018-12-11",13.35,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 11,22], 1406 [EUR 2,13] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 13,35]","000000",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
856,1,"2018-12-18",42.10,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 35,38], 1406 [EUR 6,72] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 42,10]","000000",NULL,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
857,1,"2018-12-25",23.66,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 19,88], 1406 [EUR 3,78] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 23,66]","000000",NULL,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
858,1,"2018-12-31",19.28,9,7810,27810,"mytaxi-Kartenzahlungen (Gebühr)","7810 Auftragsvermittlung myTaxi [EUR 16,20], 1406 [EUR 3,08] <-- 27810 Bargeldlose Zahlungen myTaxi  [EUR 19,28]","000129",NULL,"2019-11-20 18:39:01","2019-11-20 18:39:01",NULL
859,1,"2018-01-09",-98.80,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 98,80] <-- 1600 Kasse  [EUR 98,80]","000026",NULL,"2019-11-16 20:09:32","2019-11-16 20:09:32",NULL
860,1,"2018-01-16",-36.80,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 36,80] <-- 1600 Kasse  [EUR 36,80]","000037",NULL,"2019-11-16 20:09:32","2019-11-16 20:09:32",NULL
861,1,"2018-01-23",-82.50,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 82,50] <-- 1600 Kasse  [EUR 82,50]","000050",NULL,"2019-11-16 20:09:32","2019-11-16 20:09:32",NULL
862,1,"2018-01-31",-28.90,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 28,90] <-- 1600 Kasse  [EUR 28,90]","000072",NULL,"2019-11-16 20:09:32","2019-11-16 20:09:32",NULL
863,1,"2018-02-06",-43.60,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 43,60] <-- 1600 Kasse  [EUR 43,60]","000018",NULL,"2019-11-16 20:09:33","2019-11-16 20:09:33",NULL
864,1,"2018-02-13",-72.10,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 72,10] <-- 1600 Kasse  [EUR 72,10]","000040",NULL,"2019-11-16 20:09:33","2019-11-16 20:09:33",NULL
865,1,"2018-02-20",-53.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 53,00] <-- 1600 Kasse  [EUR 53,00]","000064",NULL,"2019-11-16 20:09:33","2019-11-16 20:09:33",NULL
866,1,"2018-02-28",-13.20,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 13,20] <-- 1600 Kasse  [EUR 13,20]","000086",NULL,"2019-11-16 20:09:33","2019-11-16 20:09:33",NULL
867,1,"2018-03-06",-222.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 222,00] <-- 1600 Kasse  [EUR 222,00]","000021",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
868,1,"2018-03-13",-249.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 249,00] <-- 1600 Kasse  [EUR 249,00]","000060",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
869,1,"2018-03-20",-165.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 165,00] <-- 1600 Kasse  [EUR 165,00]","000089",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
870,1,"2018-03-27",-155.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 155,00] <-- 1600 Kasse  [EUR 155,00]","000117",NULL,"2019-11-16 20:09:34","2019-11-16 20:09:34",NULL
871,1,"2018-03-31",-89.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 89,00] <-- 1600 Kasse  [EUR 89,00]","000202",NULL,"2019-11-20 18:02:26","2019-11-20 18:02:26",NULL
872,1,"2018-04-03",-45.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 45,00] <-- 1600 Kasse  [EUR 45,00]","000009",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
873,1,"2018-04-10",-178.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 178,00] <-- 1600 Kasse  [EUR 178,00]","000040",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
874,1,"2018-04-17",-104.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 104,00] <-- 1600 Kasse  [EUR 104,00]","000057",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
875,1,"2018-04-24",-67.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 67,00] <-- 1600 Kasse  [EUR 67,00]","000069",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
876,1,"2018-04-30",-76.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 76,00] <-- 1600 Kasse  [EUR 76,00]","000081",NULL,"2019-11-16 20:09:35","2019-11-16 20:09:35",NULL
877,1,"2018-05-08",-156.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 156,00] <-- 1600 Kasse  [EUR 156,00]","000024",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
878,1,"2018-05-22",-162.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 162,00] <-- 1600 Kasse  [EUR 162,00]","000046",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
879,1,"2018-05-31",-64.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 64,00] <-- 1600 Kasse  [EUR 64,00]","000073",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
880,1,"2018-06-05",-49.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 49,00] <-- 1600 Kasse  [EUR 49,00]","000016",NULL,"2019-11-16 20:09:36","2019-11-16 20:09:36",NULL
881,1,"2018-06-12",-45.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 45,00] <-- 1600 Kasse  [EUR 45,00]","000026",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
882,1,"2018-06-19",-13.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 13,00] <-- 1600 Kasse  [EUR 13,00]","000043",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
883,1,"2018-06-26",-91.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 91,00] <-- 1600 Kasse  [EUR 91,00]","000067",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
884,1,"2018-06-30",-89.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 89,00] <-- 1600 Kasse  [EUR 89,00]","000078",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
885,1,"2018-07-03",-102.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 102,00] <-- 1600 Kasse  [EUR 102,00]","000010",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
886,1,"2018-07-10",-63.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 63,00] <-- 1600 Kasse  [EUR 63,00]","000017",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
887,1,"2018-07-17",-11.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 11,00] <-- 1600 Kasse  [EUR 11,00]","000021",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
888,1,"2018-07-24",-128.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 128,00] <-- 1600 Kasse  [EUR 128,00]","000034",NULL,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
889,1,"2018-07-31",-86.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 86,00] <-- 1600 Kasse  [EUR 86,00]","000048",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
890,1,"2018-08-07",-122.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 122,00] <-- 1600 Kasse  [EUR 122,00]","000011",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
891,1,"2018-08-14",-42.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 42,00] <-- 1600 Kasse  [EUR 42,00]","000016",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
892,1,"2018-08-21",-93.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 93,00] <-- 1600 Kasse  [EUR 93,00]","000033",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
893,1,"2018-08-28",-99.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 99,00] <-- 1600 Kasse  [EUR 99,00]","000050",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
894,1,"2018-08-31",-66.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 66,00] <-- 1600 Kasse  [EUR 66,00]","000059",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
895,1,"2018-09-04",-23.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 23,00] <-- 1600 Kasse  [EUR 23,00]","000008",NULL,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
896,1,"2018-09-11",-218.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 218,00] <-- 1600 Kasse  [EUR 218,00]","000028",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
897,1,"2018-09-18",-59.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 59,00] <-- 1600 Kasse  [EUR 59,00]","000043",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
898,1,"2018-09-25",-121.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 121,00] <-- 1600 Kasse  [EUR 121,00]","000055",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
899,1,"2018-09-30",-16.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 16,00] <-- 1600 Kasse  [EUR 16,00]","000063",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
900,1,"2018-10-09",-102.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 102,00] <-- 1600 Kasse  [EUR 102,00]","000015",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
901,1,"2018-10-16",-103.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 103,00] <-- 1600 Kasse  [EUR 103,00]","000030",NULL,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
902,1,"2018-10-23",-47.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 47,00] <-- 1600 Kasse  [EUR 47,00]","000042",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
903,1,"2018-10-31",-104.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 104,00] <-- 1600 Kasse  [EUR 104,00]","000057",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
904,1,"2018-11-13",-88.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 88,00] <-- 1600 Kasse  [EUR 88,00]","000016",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
905,1,"2018-11-20",-96.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 96,00] <-- 1600 Kasse  [EUR 96,00]","000023",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
906,1,"2018-12-11",-122.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 122,00] <-- 1600 Kasse  [EUR 122,00]","000015",NULL,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
907,1,"2018-12-18",-203.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 203,00] <-- 1600 Kasse  [EUR 203,00]","000038",NULL,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
908,1,"2018-12-25",-141.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 141,00] <-- 1600 Kasse  [EUR 141,00]","000055",NULL,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
909,1,"2018-12-31",-168.00,0,1600,27810,"mytaxi-Kartenzahlungen (Debitor)","27810 Bargeldlose Zahlungen myTaxi  [EUR 168,00] <-- 1600 Kasse  [EUR 168,00]","000130",NULL,"2019-11-20 18:39:23","2019-11-20 18:39:23",NULL
910,1,"2018-07-01",-60.00,9,1600,5100,"Diesel","5100 Einkauf Roh-, Hilfs- und Betriebsstoffe 19% Vorsteuer [EUR 50,42], 1406 [EUR 9,58] <-- 1600 Kasse  [EUR 60,00]","000003","7472/014/00002","2019-11-16 20:33:55","2019-11-16 20:33:55",NULL
911,1,"2018-07-02",-9.46,9,1600,6541,"Ersatzteile/Taxibedarf","6541 Kfz-Reparaturen 19% Vorsteuer [EUR 7,95], 1406 [EUR 1,51] <-- 1600 Kasse  [EUR 9,46]","000006",2312406930,"2019-11-16 21:44:22","2019-11-16 21:44:22",NULL
912,1,"2018-07-05",-6.00,8,1600,4300,"Fehlfahrt","4300 Erlöse 7% USt. [EUR 5,61], 3801 [EUR 0,39] <-- 1600 Kasse  [EUR 6,00]","000015","2018-07-05-3","2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
913,1,"2018-07-28",-33.00,9,1600,5100,"Diesel","5100 Einkauf Roh-, Hilfs- und Betriebsstoffe 19% Vorsteuer [EUR 27,73], 1406 [EUR 5,27] <-- 1600 Kasse  [EUR 33,00]","000040","2018-07-28-1","2019-11-16 20:33:55","2019-11-16 20:33:55",NULL
914,1,"2018-07-17",-4.00,0,1600,6530,"Taxiwäsche","6530 Laufende Kfz-Betriebskosten  [EUR 4,00] <-- 1600 Kasse  [EUR 4,00]","000022","2018-07-17-5","2019-11-16 20:40:25","2019-11-16 20:40:25",NULL
915,1,"2018-07-02",-9.00,0,1600,6800,"Deutsche Post / Betriebsbedarf","6800 Porto  [EUR 9,00] <-- 1600 Kasse  [EUR 9,00]","000007",83121560,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
916,1,"2018-08-03",-238.00,9,1600,6541,"Werkstattreparatur B-E4305, Taxi","6541 Kfz-Reparaturen 19% Vorsteuer [EUR 200,00], 1406 [EUR 38,00] <-- 1600 Kasse  [EUR 238,00]","000010",779271,"2019-11-16 21:42:48","2019-11-16 21:42:48",NULL
917,1,"2018-08-27",-8.00,0,1600,6530,"Taxiwäsche","6530 Laufende Kfz-Betriebskosten  [EUR 8,00] <-- 1600 Kasse  [EUR 8,00]","000079","2018-08-27-3","2019-11-20 18:20:53","2019-11-20 18:20:53",NULL
919,1,"2018-08-19",-26.00,9,1600,5100,"Diesel","5100 Einkauf Roh-, Hilfs- und Betriebsstoffe 19% Vorsteuer [EUR 21,85], 1406 [EUR 4,15] <-- 1600 Kasse  [EUR 26,00]","000027","6417/004/00002","2019-11-16 20:33:55","2019-11-16 20:33:55",NULL
920,1,"2018-09-01",-11.00,9,1600,5100,"Diesel","5100 Einkauf Roh-, Hilfs- und Betriebsstoffe 19% Vorsteuer [EUR 9,24], 1406 [EUR 1,76] <-- 1600 Kasse  [EUR 11,00]","000003","5272/00001/013","2019-11-16 20:33:55","2019-11-16 20:33:55",NULL
921,1,"2018-09-07",-9.00,0,1600,6800,"Deutsche Post / Betriebsbedarf","6800 Porto  [EUR 9,00] <-- 1600 Kasse  [EUR 9,00]","000017","00340434220119069976","2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
922,1,"2018-10-29",-2.00,0,1600,6800,"Deutsche Post / Betriebsbedarf","6800 Porto  [EUR 2,00] <-- 1600 Kasse  [EUR 2,00]","000100",83121559,"2019-11-20 18:30:07","2019-11-20 18:30:07",NULL
